"http://dbpedia.org/resource/Misery_Loves_Company_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Susan_Nirah_Jaffee"
"http://dbpedia.org/resource/Mission_Hill_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Susan_Nirah_Jaffee"
"http://dbpedia.org/resource/Partners_(1995_TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Susan_Nirah_Jaffee"
"http://dbpedia.org/resource/Party_Girl_(1996_TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Susan_Nirah_Jaffee"
"http://dbpedia.org/resource/Pauly","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Susan_Nirah_Jaffee"
"http://dbpedia.org/resource/Payne_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Susan_Nirah_Jaffee"
"http://dbpedia.org/resource/Pearl_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Susan_Nirah_Jaffee"
"http://dbpedia.org/resource/Perfect_Strangers_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Susan_Nirah_Jaffee"
"http://dbpedia.org/resource/Tall_Hopes","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Susan_Nirah_Jaffee"
"http://dbpedia.org/resource/Taz-Mania","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Susan_Nirah_Jaffee"
"http://dbpedia.org/resource/Teech","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Susan_Nirah_Jaffee"
"http://dbpedia.org/resource/Pepe_Plata","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Susan_Nirah_Jaffee"
"http://dbpedia.org/resource/3rd_Rock_from_the_Sun","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/ALF_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Molloy_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Monty_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Morton_&_Hayes","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Movie_Stars_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Mr._Belvedere","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Mr._Rhodes","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Muddling_Through","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Murphy_Brown","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Muscle_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/My_Guys","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/What_a_Dummy","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Where_I_Live","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Who's_the_Boss%3F","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Wild_Oats_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Will_&_Grace","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Empty_Nest","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Encore!_Encore!","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Evening_Shade","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Everybody_Loves_Raymond","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Everything's_Relative_(1999_TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/100_Deeds_for_Eddie_McDowd","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/1st_&_Ten_(1984_TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Aliens_in_the_Family","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/All-American_Girl_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/All_Dogs_Go_to_Heaven:_The_Series","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Ask_Harriet","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Babes_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Baby_Talk_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Bagdad_Cafe_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Doctor_Doctor_(American_TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Double_Rush","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Down_Home_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Down_the_Shore","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Downtown_(1999_TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Dr._Katz,_Professional_Therapist","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Dream_On_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Drexell's_Class","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Duckman","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Dudley_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Dweebs_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Pride_&_Joy_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Princesses_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Public_Morals_(1996_TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Quack_Pack","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Sabrina:_The_Animated_Series","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Saved_by_the_Bell:_The_New_Class","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Scorch_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Seinfeld","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/A_Different_World","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/A_Family_for_Joe","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/A_League_of_Their_Own_(1993_TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/A_Whole_New_Ballgame","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Dear_John_(American_TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Delta_(American_TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Designing_Women","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Dharma_&_Greg","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/DiResta","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Dilbert_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Dinosaurs_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Ellen_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Hang_Time_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Hangin'_with_Mr._Cooper","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Hardball_(1994_TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Harry_and_the_Hendersons_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Head_over_Heels_(American_TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Hearts_Afire","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Lenny_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Life's_Work","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Life..._and_Stuff","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Life_with_Roger","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Style_&_Substance","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Suddenly_Susan","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Sugar_and_Spice_(American_TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Sunday_Dinner_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Sydney_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/True_Colors_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Two_Guys_and_a_Girl","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Two_of_a_Kind_(American_TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Bless_This_House_(American_TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Blue_Skies_(1994_TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Bob_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Bonnie_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Boston_Common_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/George_(1993_TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/George_and_Leo","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Get_Smart_(1995_TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Get_a_Life_(American_TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Getting_Personal","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Here_and_Now_(1992_TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Herman's_Head","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Hey_Arnold!","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Hi_Honey,_I'm_Home!","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/High_Society_(1995_TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Hiller_and_Diller","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/His_&_Hers_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Hitz","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Holding_the_Baby_(American_TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Living_in_Captivity","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Local_Heroes_(American_TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Los_Beltrán","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Lost_on_Earth","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Love_&_Money","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Love_&_War_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Love_and_Marriage_(1996_TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Lush_Life_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/My_Two_Dads","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/My_Wildest_Dreams_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Ned_and_Stacey","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Phenom_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Pig_Sty","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Platypus_Man","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Police_Academy:_The_Series","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Rachel_Gunn,_R.N.","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Home_Fires_(American_TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Spin_City","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Stand_by_Your_Man_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Stark_Raving_Mad_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
"http://dbpedia.org/resource/Stat_(TV_series)","http://dbpedia.org/ontology/author","http://dbpedia.org/resource/Felicia_D._Henderson"
